divisionid~#~divisionname~#~amount~#~cgst~#~sgst~#~igst~#~filingmonth
48~#~Jalahalli Division~#~18543910.00~#~1668951.90~#~1668951.90~#~0.00~#~Oct-23
48~#~Jalahalli Division~#~15003566.94~#~1350575.00~#~1350575.00~#~0.00~#~Sep-23
49~#~Jayanagara Division~#~12623575.00~#~1137345.00~#~1137345.00~#~0.00~#~Aug-23
49~#~Jayanagara Division~#~14022358.00~#~1262664.00~#~1262664.00~#~0.00~#~Jul-23
49~#~Jayanagara Division~#~15954833.00~#~1436051.00~#~1436051.00~#~0.00~#~Jun-23
49~#~Jayanagara Division~#~17889319.00~#~1610556.00~#~1610556.00~#~0.00~#~May-23
49~#~Jayanagara Division~#~10530171.00~#~947715.39~#~947715.39~#~0.00~#~Nov-23
49~#~Jayanagara Division~#~19155319.00~#~1723978.71~#~1723978.71~#~0.00~#~Oct-23
49~#~Jayanagara Division~#~14834636.00~#~1336219.00~#~1336219.00~#~0.00~#~Sep-23
50~#~Kanakapura Division~#~16163221.00~#~1454736.00~#~1454736.00~#~0.00~#~Aug-23
50~#~Kanakapura Division~#~2482320.00~#~223448.00~#~223448.00~#~0.00~#~Jul-23
50~#~Kanakapura Division~#~2274155.00~#~204638.00~#~204638.00~#~0.00~#~Jun-23
50~#~Kanakapura Division~#~3409195.00~#~307015.00~#~307015.00~#~0.00~#~May-23
50~#~Kanakapura Division~#~4028243.00~#~362541.87~#~362541.87~#~0.00~#~Nov-23
50~#~Kanakapura Division~#~3118632.00~#~280676.88~#~280676.88~#~0.00~#~Oct-23
50~#~Kanakapura Division~#~1955836.00~#~176168.00~#~176168.00~#~0.00~#~Sep-23
51~#~Kengeri Division~#~39437507.00~#~3551186.00~#~3551186.00~#~0.00~#~Aug-23
51~#~Kengeri Division~#~26122680.00~#~2352545.00~#~2352545.00~#~0.00~#~Jul-23
51~#~Kengeri Division~#~25066485.00~#~2256519.00~#~2256519.00~#~0.00~#~Jun-23
51~#~Kengeri Division~#~28574102.00~#~2574932.00~#~2574932.00~#~0.00~#~May-23
51~#~Kengeri Division~#~24252582.00~#~2182732.38~#~2182732.38~#~0.00~#~Nov-23
51~#~Kengeri Division~#~24707695.00~#~2223692.55~#~2223692.55~#~0.00~#~Oct-23
51~#~Kengeri Division~#~25599363.00~#~2304492.00~#~2304492.00~#~0.00~#~Sep-23
52~#~KGF Division~#~10785485.00~#~970917.00~#~970917.00~#~0.00~#~Aug-23
52~#~KGF Division~#~3955911.00~#~356100.00~#~356100.00~#~0.00~#~Jul-23
52~#~KGF Division~#~8497089.00~#~764759.00~#~764759.00~#~0.00~#~Jun-23
52~#~KGF Division~#~1623753.00~#~146411.00~#~146411.00~#~0.00~#~May-23
52~#~KGF Division~#~7025813.00~#~632323.17~#~632323.17~#~0.00~#~Nov-23
52~#~KGF Division~#~5695339.00~#~512580.51~#~512580.51~#~0.00~#~Oct-23
52~#~KGF Division~#~5149893.00~#~463931.00~#~463931.00~#~0.00~#~Sep-23
54~#~Kolar Division~#~3559403.00~#~320363.00~#~320363.00~#~0.00~#~Aug-23
54~#~Kolar Division~#~2597495.00~#~233750.00~#~233750.00~#~0.00~#~Jul-23
54~#~Kolar Division~#~2604992.00~#~234414.00~#~234414.00~#~0.00~#~Jun-23
54~#~Kolar Division~#~1742331.00~#~157000.00~#~157000.00~#~0.00~#~May-23
54~#~Kolar Division~#~3274584.00~#~294712.56~#~294712.56~#~0.00~#~Nov-23
54~#~Kolar Division~#~1398941.00~#~125904.69~#~125904.69~#~0.00~#~Oct-23
54~#~Kolar Division~#~3487316.00~#~313813.00~#~313813.00~#~0.00~#~Sep-23
55~#~Kormangala Division~#~270.00~#~270.00~#~0.00~#~0.00~#~24453725019
